node_id,bench_id,impl_id,func_id,region_id,obj_cols,obj_rows,obj_levels,obj_cells,threads,runs,runtime,runtime_avg,efficiency
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,420,420,420,74088000,128,10,0.280448,0.028044799999999998,1.0733184048379736
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,420,420,420,74088000,128,10,0.318346,0.031834600000000005,1.286424205110163
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,440,440,440,85184000,128,10,0.40699,0.040699,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,440,440,440,85184000,128,10,0.540998,0.054099799999999997,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,440,440,440,85184000,128,10,0.357874,0.035787400000000004,1.137243834422171
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,440,440,440,85184000,128,10,0.399712,0.0399712,1.3534694980385877
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,460,460,460,97336000,128,10,0.472997,0.0472997,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,460,460,460,97336000,128,10,0.618298,0.061829800000000004,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,460,460,460,97336000,128,10,0.380009,0.0380009,1.2446994676441874
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,460,460,460,97336000,128,10,0.42773,0.042773,1.4455333972365745
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,480,480,480,110592000,128,10,0.471002,0.047100199999999995,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,480,480,480,110592000,128,10,0.631869,0.0631869,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,480,480,480,110592000,128,10,0.386005,0.038600499999999996,1.220196629577337
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,480,480,480,110592000,128,10,0.43876,0.043876,1.4401244416081687
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,500,500,500,125000000,128,10,0.485002,0.0485002,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,500,500,500,125000000,128,10,0.654577,0.0654577,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,500,500,500,125000000,128,10,0.401959,0.0401959,1.2065956975711452
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,500,500,500,125000000,128,10,0.46118,0.046118,1.419352530465328
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,520,520,520,140608000,128,10,0.538992,0.0538992,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,520,520,520,140608000,128,10,0.731769,0.0731769,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,520,520,520,140608000,128,10,0.529965,0.0529965,1.0170332003056806
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,520,520,520,140608000,128,10,0.595395,0.0595395,1.2290479429622352
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,540,540,540,157464000,128,10,0.627015,0.0627015,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,540,540,540,157464000,128,10,0.848218,0.0848218,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,540,540,540,157464000,128,10,0.561012,0.0561012,1.1176498898419285
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,540,540,540,157464000,128,10,0.632387,0.06323870000000001,1.3412957571866595
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,560,560,560,175616000,128,10,0.712369,0.0712369,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,560,560,560,175616000,128,10,0.965397,0.09653969999999999,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,560,560,560,175616000,128,10,0.619974,0.0619974,1.1490304432121348
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,560,560,560,175616000,128,10,0.701166,0.0701166,1.3768451408083107
