node_id,bench_id,impl_id,func_id,region_id,obj_cols,obj_rows,obj_levels,threads,runs,runtime,efficiency
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,overall,1600,1600,1600,128,20,38.3245,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,apply,1600,1600,1600,128,20,25.8356,1.2520707860471598
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,overall,1600,1600,1600,128,20,27.4913,1.3940592114596255
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,apply,1600,1600,1600,128,30,48.666,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,overall,1600,1600,1600,128,30,54.6233,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,apply,1600,1600,1600,128,30,38.6363,1.2595926628585035
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,overall,1600,1600,1600,128,30,40.3386,1.3541198752559582
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,apply,1600,1600,1600,128,40,64.658,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,overall,1600,1600,1600,128,40,70.5756,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,apply,1600,1600,1600,128,40,51.63,1.252333914390858
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,overall,1600,1600,1600,128,40,53.2959,1.3242219382729252
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,apply,1600,1600,1600,128,50,80.9608,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,overall,1600,1600,1600,128,50,86.8817,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,apply,1600,1600,1600,128,50,64.459,1.2560045920662748
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,overall,1600,1600,1600,128,50,66.1482,1.313440123843128
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,apply,1600,1600,1600,128,60,97.186,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,overall,1600,1600,1600,128,60,103.112,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,apply,1600,1600,1600,128,60,77.017,1.2618772478803382
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,overall,1600,1600,1600,128,60,78.6848,1.3104436943348652
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,apply,1600,1600,1600,128,70,113.469,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,overall,1600,1600,1600,128,70,119.427,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,apply,1600,1600,1600,128,70,89.6846,1.2652004915002129
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,overall,1600,1600,1600,128,70,91.3606,1.3072046374476525
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,apply,1600,1600,1600,128,80,129.363,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,overall,1600,1600,1600,128,80,135.284,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,apply,1600,1600,1600,128,80,102.259,1.2650524648197226
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,overall,1600,1600,1600,128,80,103.931,1.3016713011517256
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,apply,1600,1600,1600,128,90,145.496,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,overall,1600,1600,1600,128,90,151.42,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,apply,1600,1600,1600,128,90,114.841,1.2669342830522201
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,overall,1600,1600,1600,128,90,116.532,1.29938557649401
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,apply,1600,1600,1600,128,100,162.131,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,overall,1600,1600,1600,128,100,168.076,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,apply,1600,1600,1600,128,100,127.31,1.2735134710549054
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,overall,1600,1600,1600,128,100,129,1.3029147286821705
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,apply,1600,1600,1600,128,110,178.074,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,overall,1600,1600,1600,128,110,183.995,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,apply,1600,1600,1600,128,110,139.714,1.274560888672574
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,overall,1600,1600,1600,128,110,141.388,1.3013480634848784
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,apply,1600,1600,1600,128,120,194.113,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,overall,1600,1600,1600,128,120,200.064,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,apply,1600,1600,1600,128,120,152.53,1.2726217793221006
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,overall,1600,1600,1600,128,120,154.218,1.2972804730965257
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,apply,1600,1600,1600,128,130,210.171,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,overall,1600,1600,1600,128,130,216.088,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,apply,1600,1600,1600,128,130,164.966,1.2740261629669143
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,overall,1600,1600,1600,128,130,166.641,1.2967276960651941
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,apply,1600,1600,1600,128,140,225.885,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,overall,1600,1600,1600,128,140,231.795,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,apply,1600,1600,1600,128,140,177.849,1.2700942934736772
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,overall,1600,1600,1600,128,140,179.553,1.2909558737531537
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,apply,1600,1600,1600,128,150,242.022,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,overall,1600,1600,1600,128,150,247.952,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,apply,1600,1600,1600,128,150,190.033,1.2735787994716707
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,overall,1600,1600,1600,128,150,191.69,1.2935051385048777

gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,apply,1600,1600,1600,128,1,1.623,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,overall,1600,1600,1600,128,1,7.57282,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,exp,apply,1600,1600,1600,128,1,1.37832,1.1775204596900575
