time_id,impl_id,n_cells,factor,n_threads,runtime
time_apply,sparse_csr_matrix,54872000,380,1,2.00940970517695
time_routine,sparse_csr_matrix,54872000,380,1,13.07980789896101
time_apply,linear_stencil,59319000,390,1,1.152075224556029
time_routine,linear_stencil,59319000,390,1,1.387034546583891
time_apply,sparse_band_matrix,59319000,390,1,1.04805863648653
time_routine,sparse_band_matrix,59319000,390,1,3.537773037329316
time_apply,sparse_csr_matrix,59319000,390,1,2.106436295434833
time_routine,sparse_csr_matrix,59319000,390,1,14.04006619937718
time_apply,linear_stencil,64000000,400,1,1.246472629718482
time_routine,linear_stencil,64000000,400,1,1.499596296809614
time_apply,sparse_band_matrix,64000000,400,1,1.112759670242667
time_routine,sparse_band_matrix,64000000,400,1,3.789450826123357
time_apply,sparse_csr_matrix,64000000,400,1,2.256182084791362
time_routine,sparse_csr_matrix,64000000,400,1,15.12767617590725
time_apply,linear_stencil,68921000,410,1,1.338569360785186
time_routine,linear_stencil,68921000,410,1,1.611806209199131
time_apply,sparse_band_matrix,68921000,410,1,1.201680363155901
time_routine,sparse_band_matrix,68921000,410,1,4.095644852146506
time_apply,sparse_csr_matrix,68921000,410,1,2.454143564216793
time_routine,sparse_csr_matrix,68921000,410,1,16.31662874296308
time_apply,linear_stencil,74088000,420,1,1.438809278421104
time_routine,linear_stencil,74088000,420,1,1.731983881443739
time_apply,sparse_band_matrix,74088000,420,1,1.296244725584984
time_routine,sparse_band_matrix,74088000,420,1,4.496380215510726
time_apply,sparse_csr_matrix,74088000,420,1,2.619500303640962
time_routine,sparse_csr_matrix,74088000,420,1,17.52973118145019
time_apply,linear_stencil,79507000,430,1,1.544852235354483
time_routine,linear_stencil,79507000,430,1,1.859161827713251
time_apply,sparse_band_matrix,79507000,430,1,1.443511544726789
time_routine,sparse_band_matrix,79507000,430,1,4.902581989765167
time_apply,sparse_csr_matrix,79507000,430,1,2.823326232843101
time_routine,sparse_csr_matrix,79507000,430,1,18.8150513228029
time_apply,linear_stencil,85184000,440,1,1.65772414021194
time_routine,linear_stencil,85184000,440,1,1.994988856837153
time_apply,sparse_band_matrix,85184000,440,1,1.482316165231168
time_routine,sparse_band_matrix,85184000,440,1,5.162570751272142
time_apply,sparse_csr_matrix,85184000,440,1,2.998390009626746
time_routine,sparse_csr_matrix,85184000,440,1,20.13071922957897
time_apply,linear_stencil,91125000,450,1,1.768758594058454
time_routine,linear_stencil,91125000,450,1,2.128875195048749
time_apply,sparse_band_matrix,91125000,450,1,1.590537360869348
time_routine,sparse_band_matrix,91125000,450,1,5.40631397254765
time_apply,sparse_csr_matrix,91125000,450,1,3.23947679810226
time_routine,sparse_csr_matrix,91125000,450,1,21.56857172399759
time_apply,linear_stencil,97336000,460,1,1.889518459327519
time_routine,linear_stencil,97336000,460,1,2.273800285533071
time_apply,sparse_band_matrix,97336000,460,1,1.692764352075756
time_routine,sparse_band_matrix,97336000,460,1,5.789639071561396
time_apply,sparse_csr_matrix,97336000,460,1,3.447098171338439
time_routine,sparse_csr_matrix,97336000,460,1,23.0300753004849
time_apply,linear_stencil,103823000,470,1,2.015222845599055
time_routine,linear_stencil,103823000,470,1,2.424732176586986
time_apply,sparse_band_matrix,103823000,470,1,1.838577100075781
time_routine,sparse_band_matrix,103823000,470,1,6.208588168025017
time_apply,sparse_csr_matrix,103823000,470,1,3.690089885145426
time_routine,sparse_csr_matrix,103823000,470,1,24.57920168992132
time_apply,linear_stencil,110592000,480,1,2.147781535051763
time_routine,linear_stencil,110592000,480,1,2.584554963745177
