node_id,bench_id,impl_id,region_id,obj_cols,obj_rows,obj_levels,obj_cells,threads,l2d_load_bandwidth,l2d_load_data_volume,l2_bandwidth,l2_data_volume,l3_access_bandwidth,l3_access_data_volumen,l3_access_rate,l3_miss_rate,l3_miss_ratio,memory_bandwidth,memory_data_volume
gauss3,e_memory_by_cells,linear_stencil,apply,1140,1140,1140,1481544000,1,2413.4660,73.1775,2413.4660,73.1775,11051.8989,335.9992,2.8151,1.4948,53.0975,38013.4504,1152.5811
gauss3,e_memory_by_cells,linear_stencil,overall,1140,1140,1140,1481544000,1,2407.2937,85.5181,2407.2937,85.5181,11406.9832,407.0229,3.0470,1.5860,52.0499,38257.1760,1361.9930
gauss3,e_memory_by_cells,linear_stencil,apply,1160,1160,1160,1560896000,1,2383.6556,76.2143,2383.6556,76.2143,11011.8677,352.2950,2.8015,1.4885,53.1326,37981.1191,1214.4182
gauss3,e_memory_by_cells,linear_stencil,overall,1160,1160,1160,1560896000,1,2370.8945,88.9037,2370.8945,88.9037,11409.7855,428.0407,3.0414,1.5814,51.9967,38222.4044,1433.3490
gauss3,e_memory_by_cells,linear_stencil,apply,1180,1180,1180,1643032000,1,2391.7519,80.3837,2391.7519,80.3837,11081.4088,372.7635,2.8161,1.4924,52.9973,38037.8167,1280.0988
gauss3,e_memory_by_cells,linear_stencil,overall,1180,1180,1180,1643032000,1,2374.9376,93.5756,2374.9376,93.5756,11447.5989,452.2947,3.0530,1.5855,51.9303,38284.0725,1507.2908
gauss3,e_memory_by_cells,linear_stencil,apply,1200,1200,1200,1728000000,1,2383.4171,84.5544,2383.4171,84.5544,11058.9260,391.4028,2.8115,1.4925,53.0862,38147.0544,1350.9409
gauss3,e_memory_by_cells,linear_stencil,overall,1200,1200,1200,1728000000,1,2375.7739,98.3138,2375.7739,98.3138,11387.5972,473.6874,3.0402,1.5824,52.0488,38374.3265,1590.6845
gauss3,e_memory_by_cells,linear_stencil,apply,1220,1220,1220,1815848000,1,2557.2967,95.3305,2557.2967,95.3305,10867.5666,405.1445,2.7693,1.4858,53.6531,38038.8102,1417.9720
gauss3,e_memory_by_cells,linear_stencil,overall,1220,1220,1220,1815848000,1,2494.5204,109.2161,2494.5204,109.2161,11225.2185,492.7059,3.0092,1.5804,52.5194,38343.2172,1679.6383
gauss3,e_memory_by_cells,linear_stencil,apply,1240,1240,1240,1906624000,1,2421.5642,94.8367,2421.5642,94.8367,10835.5328,424.1185,2.7610,1.4807,53.6295,38125.0618,1494.6122
gauss3,e_memory_by_cells,linear_stencil,overall,1240,1240,1240,1906624000,1,2396.5124,110.1438,2396.5124,110.1438,11252.1050,517.4312,3.0097,1.5794,52.4753,38371.2009,1764.8586
gauss3,e_memory_by_cells,linear_stencil,apply,1260,1260,1260,2000376000,1,2393.0574,98.3196,2393.0574,98.3196,10887.1600,447.3567,2.7757,1.4878,53.6021,38191.6164,1564.5688
gauss3,e_memory_by_cells,linear_stencil,overall,1260,1260,1260,2000376000,1,2369.6525,114.4646,2369.6525,114.4646,11249.5577,541.3109,3.0010,1.5764,52.5271,38312.8053,1846.5075
gauss3,e_memory_by_cells,linear_stencil,apply,1280,1280,1280,2097152000,1,4473.8137,195.8126,4473.8137,195.8126,10901.3613,477.5267,2.8261,1.5008,53.1028,38053.5404,1664.9436
gauss3,e_memory_by_cells,linear_stencil,overall,1280,1280,1280,2097152000,1,4133.4403,211.9422,4133.4403,211.9422,11254.6871,576.4916,3.0486,1.5901,52.1577,38259.3092,1967.1888
gauss3,e_memory_by_cells,linear_stencil,apply,1300,1300,1300,2197000000,1,2382.9252,107.2038,2382.9252,107.2038,10952.1825,493.9685,2.7905,1.4911,53.4334,38116.8693,1717.7554
gauss3,e_memory_by_cells,linear_stencil,overall,1300,1300,1300,2197000000,1,2359.3987,124.9697,2359.3987,124.9697,11282.6119,596.6177,3.0116,1.5789,52.4263,38376.3954,2034.0784
gauss3,e_memory_by_cells,linear_stencil,apply,1320,1320,1320,2299968000,1,2410.9191,113.8788,2410.9191,113.8788,10914.2217,516.3227,2.7862,1.4886,53.4281,38215.5930,1808.0707
gauss3,e_memory_by_cells,linear_stencil,overall,1320,1320,1320,2299968000,1,2380.4656,131.9551,2380.4656,131.9551,11283.9080,625.9977,3.0184,1.5797,52.3360,38401.8868,2128.5064
gauss3,e_memory_by_cells,linear_stencil,apply,1340,1340,1340,2406104000,1,2549.6984,126.1688,2549.6984,126.1688,10909.1829,538.6022,2.7782,1.4858,53.4798,38107.0186,1883.0446
gauss3,e_memory_by_cells,linear_stencil,overall,1340,1340,1340,2406104000,1,2448.8471,142.0550,2448.8471,142.0550,11243.0485,653.1496,3.0103,1.5754,52.3337,38371.2767,2228.2951
gauss3,e_memory_by_cells,linear_stencil,apply,1360,1360,1360,2515456000,1,2384.3815,123.2965,2384.3815,123.2965,10878.4218,562.2278,2.7740,1.4859,53.5654,38088.7023,1967.1954
gauss3,e_memory_by_cells,linear_stencil,overall,1360,1360,1360,2515456000,1,2357.4085,142.9632,2357.4085,142.9632,11246.0471,683.6952,3.0141,1.5803,52.4318,38376.3213,2325.5966
gauss3,e_memory_by_cells,linear_stencil,apply,1380,1380,1380,2628072000,1,2442.7253,131.4225,2442.7253,131.4225,10898.4284,587.1268,2.7726,1.4855,53.5757,38086.9529,2051.8093
