node_id,bench_id,impl_id,region_id,obj_cols,obj_rows,obj_levels,obj_cells,threads,runtime
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,1120,1120,1120,1404928000,1,1.93183
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,1120,1120,1120,1404928000,1,4.55107
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,1140,1140,1140,1481544000,1,2.01005
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,1140,1140,1140,1481544000,1,4.77049
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,1160,1160,1160,1560896000,1,2.12389
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,1160,1160,1160,1560896000,1,5.03031
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,1180,1180,1180,1643032000,1,2.27131
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,1180,1180,1180,1643032000,1,5.34145
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,1200,1200,1200,1728000000,1,2.34255
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,1200,1200,1200,1728000000,1,5.56471
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,1220,1220,1220,1815848000,1,2.51225
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,1220,1220,1220,1815848000,1,5.89716
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,1240,1240,1240,1906624000,1,2.63233
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,1240,1240,1240,1906624000,1,6.19553
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,1260,1260,1260,2000376000,1,2.72743
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,1260,1260,1260,2000376000,1,6.45983
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,1280,1280,1280,2097152000,1,3.38683
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,1280,1280,1280,2097152000,1,7.30109
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,1300,1300,1300,2197000000,1,3.02
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,1300,1300,1300,2197000000,1,7.11378
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,1320,1320,1320,2299968000,1,3.17255
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,1320,1320,1320,2299968000,1,7.4546
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,1340,1340,1340,2406104000,1,3.51944
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,1340,1340,1340,2406104000,1,7.99765
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,1360,1360,1360,2515456000,1,3.43524
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,1360,1360,1360,2515456000,1,8.12895
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,1380,1380,1380,2628072000,1,3.92124
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,1380,1380,1380,2628072000,1,8.81586
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,1400,1400,1400,2744000000,1,3.77558
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,1400,1400,1400,2744000000,1,8.90135
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,1420,1420,1420,2863288000,1,3.91006
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,1420,1420,1420,2863288000,1,9.24876
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,1440,1440,1440,2985984000,1,4.38069
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,1440,1440,1440,2985984000,1,9.93773
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,1460,1460,1460,3112136000,1,4.55067
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,1460,1460,1460,3112136000,1,10.3635
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,1480,1480,1480,3241792000,1,4.54997
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,1480,1480,1480,3241792000,1,10.6178
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,1500,1500,1500,3375000000,1,4.67076
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,1500,1500,1500,3375000000,1,11.0783
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,1520,1520,1520,3511808000,1,5.20056
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,1520,1520,1520,3511808000,1,11.7451
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,1540,1540,1540,3652264000,1,5.27065
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,1540,1540,1540,3652264000,1,12.0727
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,1560,1560,1560,3796416000,1,5.71042
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,1560,1560,1560,3796416000,1,12.7715
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,1580,1580,1580,3944312000,1,5.65601
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,1580,1580,1580,3944312000,1,13.0117
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,1600,1600,1600,4096000000,1,5.94849
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,1600,1600,1600,4096000000,1,13.5847

gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,100,100,100,1000000,1,0.00274936
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,100,100,100,1000000,1,0.00786803
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,120,120,120,1728000,1,0.00483464
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,120,120,120,1728000,1,0.0117413
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,140,140,140,2744000,1,0.00764314
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,140,140,140,2744000,1,0.0170954
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,160,160,160,4096000,1,0.0117
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,160,160,160,4096000,1,0.0254932
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,180,180,180,5832000,1,0.0164969
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,180,180,180,5832000,1,0.0350949
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,200,200,200,8000000,1,0.021616
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,200,200,200,8000000,1,0.0464149
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,220,220,220,10648000,1,0.0285622
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,220,220,220,10648000,1,0.0606318
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,240,240,240,13824000,1,0.0375884
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,240,240,240,13824000,1,0.0793153
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,260,260,260,17576000,1,0.0475439
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,260,260,260,17576000,1,0.0994521
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,280,280,280,21952000,1,0.0593024
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,280,280,280,21952000,1,0.123855
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,300,300,300,27000000,1,0.0738495
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,300,300,300,27000000,1,0.151804
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,320,320,320,32768000,1,0.090607
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,320,320,320,32768000,1,0.185406
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,340,340,340,39304000,1,0.105355
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,340,340,340,39304000,1,0.218929
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,360,360,360,46656000,1,0.124857
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,360,360,360,46656000,1,0.258547
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,380,380,380,54872000,1,0.148959
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,380,380,380,54872000,1,0.306377
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,400,400,400,64000000,1,0.174339
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,400,400,400,64000000,1,0.356796
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,420,420,420,74088000,1,0.206187
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,420,420,420,74088000,1,0.417901
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,440,440,440,85184000,1,0.231177
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,440,440,440,85184000,1,0.474435
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,460,460,460,97336000,1,0.272136
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,460,460,460,97336000,1,0.549788
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,480,480,480,110592000,1,0.34319
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,480,480,480,110592000,1,0.65621
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,500,500,500,125000000,1,0.341327
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,500,500,500,125000000,1,0.695314
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,520,520,520,140608000,1,0.381625
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,520,520,520,140608000,1,0.778649
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,540,540,540,157464000,1,0.432287
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,540,540,540,157464000,1,0.878144
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,560,560,560,175616000,1,0.490994
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,560,560,560,175616000,1,0.988672
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,580,580,580,195112000,1,0.548896
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,580,580,580,195112000,1,1.10124
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,600,600,600,216000000,1,0.635232
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,600,600,600,216000000,1,1.24505
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,620,620,620,238328000,1,0.657156
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,620,620,620,238328000,1,1.33058
