node_id,bench_id,impl_id,region_id,obj_cols,obj_rows,obj_levels,obj_cells,threads,l2d_load_bandwidth,l2d_load_data_volume,l2_bandwidth,l2_data_volume,l3_access_bandwidth,l3_access_data_volumen,l3_access_rate,l3_miss_rate,l3_miss_ratio,memory_bandwidth,memory_data_volume
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,580,580,580,195112000,64,24991.5214,12.6428,24991.5214,12.6428,34962.6230,17.5061,5.6219,4.2603,19.4261,34442.0784,17.6095
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,600,600,600,216000000,64,195431.2391,7.8550,195431.2391,7.8550,176546.5372,7.0776,5.6703,5.5458,24.4514,220056.0345,8.8533
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,600,600,600,216000000,64,24364.9046,12.6326,24364.9046,12.6326,35711.2120,18.7886,5.8001,4.2456,19.2927,37948.8066,19.4354
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,620,620,620,238328000,64,177124.8273,8.0450,177124.8273,8.0450,171079.6416,7.7701,5.5409,5.4496,24.5882,214426.9957,9.7485
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,620,620,620,238328000,64,25611.9563,13.3562,25611.9563,13.3562,39164.1033,20.7570,5.3786,4.2679,19.7553,41076.3582,21.4998
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,640,640,640,262144000,64,222209.4728,10.2321,222209.4728,10.2321,185947.2400,8.5709,5.7602,5.6488,24.5167,232082.6484,10.5755
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,640,640,640,262144000,64,30174.3579,15.9620,30174.3579,15.9620,42284.3080,22.3957,5.7711,4.3473,19.5735,43074.7937,23.4138
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,660,660,660,287496000,64,219016.1720,11.4434,219016.1720,11.4434,179569.8790,9.3671,5.6688,5.5783,24.6011,224567.5392,11.7117
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,660,660,660,287496000,64,31928.4245,17.7872,31928.4245,17.7872,43190.7848,23.7473,5.6894,4.3368,19.6536,46580.2105,25.5366
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,680,680,680,314432000,64,214704.1662,12.9414,214704.1662,12.9414,170322.1811,10.2581,5.5676,5.4705,24.5645,212425.6123,12.8059
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,680,680,680,314432000,64,36139.3334,19.8956,36139.3334,19.8956,46591.9394,25.7442,5.6036,4.2562,19.5196,49646.3748,27.5173
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,700,700,700,343000000,64,234519.9798,14.3183,234519.9798,14.3183,187656.4627,11.4058,5.8141,5.5910,24.0408,228183.8580,13.9410
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,700,700,700,343000000,64,37003.7335,21.3931,37003.7335,21.3931,49068.7050,27.8769,5.7357,4.3674,19.4694,53023.2027,30.3290
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,720,720,720,373248000,64,194687.4996,13.2964,194687.4996,13.2964,178338.2649,12.1473,5.6558,5.5678,24.6110,222511.8165,15.1566
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,720,720,720,373248000,64,36656.0179,20.9495,36656.0179,20.9495,51605.7056,29.5013,5.6042,4.2729,19.4053,56307.1342,32.2742
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,740,740,740,405224000,64,181931.9269,14.2530,181931.9269,14.2530,168744.9543,13.1863,5.5739,5.4875,24.6123,210143.9367,16.4332
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,740,740,740,405224000,64,38216.6441,22.3975,38216.6441,22.3975,52230.6154,30.8164,5.3966,4.1449,19.0961,56498.2441,33.5220
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,760,760,760,438976000,64,242800.3686,19.0227,242800.3686,19.0227,186152.9075,14.6118,5.8160,5.5973,24.0599,226358.3655,17.7939
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,760,760,760,438976000,64,45925.2782,27.6808,45925.2782,27.6808,56840.9486,34.1527,5.6379,4.3422,19.4729,62295.9901,38.0273
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,780,780,780,474552000,64,247606.8197,21.3987,247606.8197,21.3987,184299.9503,15.9009,5.8141,5.5623,23.9171,222800.3501,19.2088
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,780,780,780,474552000,64,48463.1047,30.3471,48463.1047,30.3471,58829.6566,36.7074,5.6713,4.4347,19.7028,67084.7588,42.0602
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,800,800,800,512000000,64,212977.5360,21.0552,212977.5360,21.0552,171001.1838,16.8883,5.6914,5.5366,24.3226,209690.0436,20.6648
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,800,800,800,512000000,64,47768.6922,30.7408,47768.6922,30.7408,59973.5380,38.6253,5.5503,4.4141,20.0107,70243.8966,45.2287
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,820,820,820,551368000,64,248592.5578,24.7273,248592.5578,24.7273,180942.9985,18.0011,5.6899,5.5886,24.5565,223730.4568,22.2839
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,820,820,820,551368000,64,54584.9000,35.3320,54584.9000,35.3320,63602.1497,41.1109,5.5668,4.2965,19.3911,71610.0895,46.4350
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,840,840,840,592704000,64,242554.8469,26.1595,242554.8469,26.1595,182387.4684,19.6498,5.7543,5.5636,24.1716,221953.5857,23.9393
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,840,840,840,592704000,64,55765.6700,37.1422,55765.6700,37.1422,66153.3548,44.0746,5.5767,4.4330,19.9388,77674.2493,51.9899
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,860,860,860,636056000,64,253508.1608,30.0003,253508.1608,30.0003,174888.4757,20.6843,5.6395,5.5584,24.6408,217009.3739,25.6473
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,860,860,860,636056000,64,60800.7853,41.7266,60800.7853,41.7266,67838.4655,45.8904,5.4484,4.3571,19.8569,78925.0270,54.2751
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,880,880,880,681472000,64,265543.0024,32.9140,265543.0024,32.9140,179871.5929,22.3001,5.7028,5.5886,24.5015,221812.6848,27.5012
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,880,880,880,681472000,64,64855.5422,45.6706,64855.5422,45.6706,68969.1263,49.0444,5.5249,4.4855,20.3248,85434.0900,60.0250
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,900,900,900,729000000,64,238937.9347,30.8924,238937.9347,30.8924,183694.6108,23.7297,5.7050,5.6169,24.6138,227798.0587,29.3967
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,900,900,900,729000000,64,65681.7828,45.1756,65681.7828,45.1756,75268.1478,52.9852,5.5456,4.0919,18.3997,81746.5618,56.9789
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,920,920,920,778688000,64,250556.8669,34.9915,250556.8669,34.9915,181998.5051,25.3716,5.7090,5.6160,24.5930,224634.1696,31.3786
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,920,920,920,778688000,64,65766.9422,49.2629,65766.9422,49.2629,75009.5716,55.7159,5.5327,4.4870,20.2611,89811.9381,67.9093
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,940,940,940,830584000,64,261618.6550,39.7687,261618.6550,39.7687,180220.3808,27.4162,5.7591,5.5915,24.2760,220028.3551,33.4154
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,940,940,940,830584000,64,71503.6586,54.6405,71503.6586,54.6405,78088.1240,59.3969,5.4495,4.3705,19.9261,93646.1153,71.3040
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,960,960,960,884736000,64,237063.8960,36.4449,237063.8960,36.4449,187104.2142,28.7235,5.7448,5.6693,24.6713,231953.9325,35.6274
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,960,960,960,884736000,64,67587.7107,53.2940,67587.7107,53.2940,78479.2547,61.7344,5.5045,4.5294,20.5697,99552.2447,77.6664
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,980,980,980,941192000,64,271267.1723,45.4548,271267.1723,45.4548,184018.7846,30.7732,5.7354,5.6233,24.5134,226515.1829,37.9180
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,980,980,980,941192000,64,79703.0871,62.0021,79703.0871,62.0021,85256.6575,65.9698,5.5171,4.1630,18.7324,95608.3736,73.6746
