node_id,bench_id,impl_id,region_id,obj_cols,obj_rows,obj_levels,obj_cells,threads,l2d_load_bandwidth,l2d_load_data_volume,l2_bandwidth,l2_data_volume,l3_access_bandwidth,l3_access_data_volumen,l3_access_rate,l3_miss_rate,l3_miss_ratio,memory_bandwidth,memory_data_volume
gauss3,e_memory,one_coeff,overall,1460,1460,1460,3112136000,128,215340.8283,647.8359,215340.8283,647.8359,142599.1936,368.5625,305.4348,209.5541,1096.4583,139322.2088,381.0300
gauss3,e_memory,one_coeff,apply,1480,1480,1480,3241792000,128,272249.4717,168.0955,272249.4717,168.0955,188575.6877,116.1852,696.3476,634.1107,1453.8872,214392.6201,132.2302
gauss3,e_memory,one_coeff,overall,1480,1480,1480,3241792000,128,232545.1449,677.0057,232545.1449,677.0057,146099.5430,419.4064,320.3617,206.3708,1036.1691,139233.4676,404.4243
gauss3,e_memory,one_coeff,apply,1500,1500,1500,3375000000,128,268604.9785,172.2440,268604.9785,172.2440,185574.8058,119.2997,661.2109,607.6363,1468.0318,213776.4312,137.9985
gauss3,e_memory,one_coeff,overall,1500,1500,1500,3375000000,128,221905.1670,603.7055,221905.1670,603.7055,130606.9849,410.8877,284.4443,190.8128,1071.3864,145967.7387,400.8792
gauss3,e_memory,one_coeff,apply,1520,1520,1520,3511808000,128,269423.9777,173.5883,269423.9777,173.5883,192210.7737,124.0968,711.8859,650.7486,1461.7845,220002.0627,141.8682
gauss3,e_memory,one_coeff,overall,1520,1520,1520,3511808000,128,206108.3289,590.0241,206108.3289,590.0241,135220.1607,432.8046,271.2176,177.9517,1047.6414,129006.1763,429.7074
gauss3,e_memory,one_coeff,apply,1540,1540,1540,3652264000,128,352438.8898,228.4841,352438.8898,228.4841,186031.0943,120.4598,728.2185,709.3739,1558.4757,226735.8579,146.7246
gauss3,e_memory,one_coeff,overall,1540,1540,1540,3652264000,128,224222.2437,688.8193,224222.2437,688.8193,143687.3878,394.6729,298.7379,206.5731,1108.7006,159495.1072,402.6569
gauss3,e_memory,one_coeff,apply,1560,1560,1560,3796416000,128,270643.2440,188.2958,270643.2440,188.2958,183090.8672,127.3276,689.8229,663.3408,1537.8925,220319.2287,153.0211
gauss3,e_memory,one_coeff,overall,1560,1560,1560,3796416000,128,208514.6634,679.2013,208514.6634,679.2013,145683.3998,467.1241,351.1940,229.0975,1041.2850,141071.9022,447.1531
gauss3,e_memory,one_coeff,apply,1580,1580,1580,3944312000,128,273740.1211,206.2821,273740.1211,206.2821,186000.9264,139.1392,680.6783,624.4583,1464.1663,212397.5189,157.5743
gauss3,e_memory,one_coeff,overall,1580,1580,1580,3944312000,128,213142.2178,762.2227,213142.2178,762.2227,147425.1280,460.0939,341.9410,232.1941,1093.0844,154187.4250,463.5533
gauss3,e_memory,one_coeff,apply,1600,1600,1600,4096000000,128,278180.5255,216.6370,278180.5255,216.6370,179685.1869,140.0535,621.2101,593.0053,1524.6869,215429.5164,167.6374
gauss3,e_memory,one_coeff,overall,1600,1600,1600,4096000000,128,238590.9833,749.0942,238590.9833,749.0942,146878.3796,509.5380,449.7088,298.7274,1070.1325,148777.7869,503.6575


gauss3,e_memory,several_coeff,apply,100,100,100,1000000,128,103993.5395,0.0850,103993.5395,0.0850,80433.7700,0.0837,332.9818,107.4711,517.4825,61463.2255,0.0401
gauss3,e_memory,several_coeff,overall,100,100,100,1000000,128,332216.1420,453.2621,332216.1420,453.2621,139040.5752,188.5753,146.9806,51.6592,591.8209,67925.0531,86.8333
gauss3,e_memory,several_coeff,apply,120,120,120,1728000,128,81256.0855,2.4137,81256.0855,2.4137,46623.7115,1.9291,358.8541,143.7072,633.6765,39777.6154,0.0395
gauss3,e_memory,several_coeff,overall,120,120,120,1728000,128,369348.0344,351.7183,369348.0344,351.7183,121067.4477,206.1255,4211.7802,1707.1767,605.8917,62494.9096,96.5048
gauss3,e_memory,several_coeff,apply,140,140,140,2744000,128,84702.4561,2.5852,84702.4561,2.5852,121399.3392,0.1895,519.5685,203.7558,624.7205,58578.7679,0.0961
gauss3,e_memory,several_coeff,overall,140,140,140,2744000,128,331710.6322,446.3577,331710.6322,446.3577,138208.7030,179.9854,211.9202,79.9999,597.7470,68857.4147,103.5449
gauss3,e_memory,several_coeff,apply,160,160,160,4096000,128,157442.0819,0.5524,157442.0819,0.5524,118369.6600,0.2564,413.1374,161.2933,614.8271,47224.6416,0.1642
gauss3,e_memory,several_coeff,overall,160,160,160,4096000,128,349246.5601,384.5993,349246.5601,384.5993,137459.1926,185.8547,161.7019,61.5275,611.7103,69410.1703,109.0132
gauss3,e_memory,several_coeff,apply,180,180,180,5832000,128,117004.2185,0.4618,117004.2185,0.4618,53570.7204,0.8220,239.7017,108.0636,724.9214,51933.9002,0.2146
gauss3,e_memory,several_coeff,overall,180,180,180,5832000,128,354256.7452,446.4366,354256.7452,446.4366,138871.2249,214.1528,237.7127,89.3565,603.5317,66273.1321,89.7251
gauss3,e_memory,several_coeff,apply,200,200,200,8000000,128,129810.3311,0.6893,129810.3311,0.6893,86610.0320,0.5099,444.1563,196.8088,707.0515,59481.5255,0.3265
gauss3,e_memory,several_coeff,overall,200,200,200,8000000,128,322056.8580,519.3273,322056.8580,519.3273,136367.1057,201.2098,423.4288,167.2925,600.6109,68310.2564,96.1701
gauss3,e_memory,several_coeff,apply,220,220,220,10648000,128,165728.8054,0.9070,165728.8054,0.9070,123062.1111,0.6259,434.6796,197.4555,715.8220,70914.4633,0.4661
gauss3,e_memory,several_coeff,overall,220,220,220,10648000,128,275952.9242,444.8424,275952.9242,444.8424,115177.7420,175.9794,2521.5937,976.1052,621.9536,61500.3130,102.8639
gauss3,e_memory,several_coeff,apply,240,240,240,13824000,128,322700.9730,1.7172,322700.9730,1.7172,139044.8360,0.8313,528.4598,285.9002,856.4909,121830.0148,0.6754
gauss3,e_memory,several_coeff,overall,240,240,240,13824000,128,356262.7962,484.6590,356262.7962,484.6590,141603.5662,158.1516,145.0096,55.5061,614.9748,65142.0217,69.8438
gauss3,e_memory,several_coeff,apply,260,260,260,17576000,128,534332.4173,2.0470,534332.4173,2.0470,74676.6376,1.9071,269.0409,138.0596,824.9926,207236.0927,0.9418
gauss3,e_memory,several_coeff,overall,260,260,260,17576000,128,327453.3242,415.3210,327453.3242,415.3210,120249.1070,210.4511,496.1040,197.7689,617.2414,55947.9282,83.0885
gauss3,e_memory,several_coeff,apply,280,280,280,21952000,128,264031.0145,1.9891,264031.0145,1.9891,163679.7872,1.3058,542.2834,405.0345,1194.3332,172165.7190,1.3938
gauss3,e_memory,several_coeff,overall,280,280,280,21952000,128,327427.5750,375.7867,327427.5750,375.7867,105161.4793,123.3710,234.7628,94.0505,631.0489,65436.1297,70.4563
gauss3,e_memory,several_coeff,apply,300,300,300,27000000,128,212389.0369,2.7200,212389.0369,2.7200,117641.3763,1.1918,223.7914,143.6392,989.0121,135316.1226,1.7434
gauss3,e_memory,several_coeff,overall,300,300,300,27000000,128,288749.7052,393.4015,288749.7052,393.4015,139511.8015,184.0874,178.6042,69.9430,623.0862,68061.7673,110.5553
gauss3,e_memory,several_coeff,apply,320,320,320,32768000,128,322273.5660,4.5290,322273.5660,4.5290,143191.9783,1.9369,418.1001,354.6666,1357.2388,148972.3125,2.1685
gauss3,e_memory,several_coeff,overall,320,320,320,32768000,128,291418.2321,366.1200,291418.2321,366.1200,142346.0365,182.1012,393.2789,155.4746,622.9872,71295.8408,100.9436
gauss3,e_memory,several_coeff,apply,340,340,340,39304000,128,241716.9378,3.5281,241716.9378,3.5281,156118.8982,2.3170,516.2599,463.7954,1432.2338,57913.4202,2.4267
gauss3,e_memory,several_coeff,overall,340,340,340,39304000,128,363959.2317,340.0779,363959.2317,340.0779,141603.5012,193.4315,145.8031,57.6442,638.5274,72157.3747,120.9222
gauss3,e_memory,several_coeff,apply,360,360,360,46656000,128,274554.9038,4.3790,274554.9038,4.3790,151911.4310,2.8268,512.1986,457.4565,1415.4858,118271.9258,3.0415
gauss3,e_memory,several_coeff,overall,360,360,360,46656000,128,361317.0012,354.2845,361317.0012,354.2845,123428.9138,210.1864,1359.8285,542.3798,639.0690,67503.2092,86.1836
gauss3,e_memory,several_coeff,apply,380,380,380,54872000,128,376575.8296,6.1130,376575.8296,6.1130,188996.4158,3.1973,621.3717,589.2002,1514.9586,216923.7884,3.7033
gauss3,e_memory,several_coeff,overall,380,380,380,54872000,128,269856.9284,326.9899,269856.9284,326.9899,140623.1843,179.3217,353.0200,141.6525,632.4832,71414.7928,112.1994
gauss3,e_memory,several_coeff,apply,400,400,400,64000000,128,340571.5509,6.3595,340571.5509,6.3595,169553.4896,3.6972,575.5086,554.4220,1541.2040,85069.6180,2.9389
gauss3,e_memory,several_coeff,overall,400,400,400,64000000,128,343093.8494,443.6417,343093.8494,443.6417,131783.6804,172.4386,296.3974,123.7157,649.2070,60146.4342,72.1163
gauss3,e_memory,several_coeff,apply,420,420,420,74088000,128,257893.1030,8.0465,257893.1030,8.0465,147766.8758,4.5240,478.1644,440.4715,1473.5195,165769.0565,5.1547
gauss3,e_memory,several_coeff,overall,420,420,420,74088000,128,333886.6287,435.6645,333886.6287,435.6645,122995.2649,205.1547,232.4234,93.2211,637.8158,71224.6006,101.7020
gauss3,e_memory,several_coeff,apply,440,440,440,85184000,128,266376.9467,9.0540,266376.9467,9.0540,131037.4979,3.8182,305.6297,251.1246,1307.0218,91787.8615,4.1296
gauss3,e_memory,several_coeff,overall,440,440,440,85184000,128,329615.8887,455.3643,329615.8887,455.3643,141917.8174,183.2207,221.0895,90.2427,657.5932,64603.6261,118.7042
gauss3,e_memory,several_coeff,apply,460,460,460,97336000,128,253543.7014,9.5245,253543.7014,9.5245,161537.0063,5.7108,521.9485,485.1041,1485.8147,173831.7281,6.4099
gauss3,e_memory,several_coeff,overall,460,460,460,97336000,128,266495.4013,429.7019,266495.4013,429.7019,139142.6242,198.4485,137.3528,55.4352,653.3306,62660.6534,94.3530
gauss3,e_memory,several_coeff,apply,480,480,480,110592000,128,616290.8689,19.0773,616290.8689,19.0773,154159.8294,6.8913,539.5567,504.2570,1497.6401,165283.0275,7.4425
gauss3,e_memory,several_coeff,overall,480,480,480,110592000,128,302377.9312,377.6380,302377.9312,377.6380,133566.6501,164.2561,185.4738,77.4388,664.1389,62542.3953,77.5852
gauss3,e_memory,several_coeff,apply,500,500,500,125000000,128,343196.7335,14.0710,343196.7335,14.0710,178625.1317,7.2224,567.3897,549.4042,1548.7979,151671.7236,7.6455
gauss3,e_memory,several_coeff,overall,500,500,500,125000000,128,324858.8483,467.5600,324858.8483,467.5600,121834.4694,158.4338,228.2973,97.8594,683.4254,65146.9840,110.1070
gauss3,e_memory,several_coeff,apply,520,520,520,140608000,128,376824.2370,16.3862,376824.2370,16.3862,195366.8002,8.4865,620.8655,576.9173,1486.7272,211428.1394,8.5673
gauss3,e_memory,several_coeff,overall,520,520,520,140608000,128,266453.5009,412.4043,266453.5009,412.4043,138838.4548,224.1497,730.0677,313.2911,680.4773,80738.9583,97.7274
gauss3,e_memory,several_coeff,apply,540,540,540,157464000,128,304393.9506,17.4016,304393.9506,17.4016,171509.4934,9.8128,543.9546,505.1153,1484.4730,181578.2285,10.3872
gauss3,e_memory,several_coeff,overall,540,540,540,157464000,128,285109.1441,485.8868,285109.1441,485.8868,125015.6196,231.6624,337.5535,145.9783,676.7307,73835.4289,124.7183
gauss3,e_memory,several_coeff,apply,560,560,560,175616000,128,297556.3570,19.5508,297556.3570,19.5508,161498.2198,10.4926,484.8415,461.1064,1520.0462,181190.5142,11.6814
gauss3,e_memory,several_coeff,overall,560,560,560,175616000,128,301212.2916,442.7634,301212.2916,442.7634,114513.5411,159.0140,150.1515,65.3482,708.6569,71797.8906,114.0627
gauss3,e_memory,several_coeff,apply,580,580,580,195112000,128,335619.0618,23.5450,335619.0618,23.5450,158228.0306,11.7375,506.7095,461.1011,1452.6474,187128.7054,13.2155
gauss3,e_memory,several_coeff,overall,580,580,580,195112000,128,290742.4331,423.4427,290742.4331,423.4427,116126.0338,196.4606,130.2570,57.3585,708.6559,77337.9312,115.1499
gauss3,e_memory,several_coeff,apply,600,600,600,216000000,128,314558.6793,23.2006,314558.6793,23.2006,171018.0317,12.9627,529.3050,503.9147,1516.9121,189305.5371,14.4377
gauss3,e_memory,several_coeff,overall,600,600,600,216000000,128,318707.2046,556.2665,318707.2046,556.2665,136869.4591,215.4994,328.4876,137.6288,704.0402,82124.6345,120.7352
gauss3,e_memory,several_coeff,apply,620,620,620,238328000,128,334891.3077,26.7660,334891.3077,26.7660,174121.1281,13.9460,534.3488,514.6750,1540.0219,195658.9234,15.6211
gauss3,e_memory,several_coeff,overall,620,620,620,238328000,128,340488.1172,377.6927,340488.1172,377.6927,140962.0494,228.8007,395.1766,180.1734,712.4171,76346.2144,127.2728
gauss3,e_memory,several_coeff,apply,640,640,640,262144000,128,514494.7095,38.9481,514494.7095,38.9481,228594.5891,14.9078,603.8133,543.7152,1441.2767,225011.4247,16.9695
gauss3,e_memory,several_coeff,overall,640,640,640,262144000,128,335460.6586,536.2467,335460.6586,536.2467,143411.7000,208.8440,503.9042,230.0051,723.4797,85539.6025,140.1900
gauss3,e_memory,several_coeff,apply,660,660,660,287496000,128,345435.0852,27.4313,345435.0852,27.4313,186959.4990,17.1495,619.6777,583.1147,1505.6436,205427.3810,18.6339
gauss3,e_memory,several_coeff,overall,660,660,660,287496000,128,254359.7862,409.7361,254359.7862,409.7361,138085.7750,225.0598,767.4632,353.2636,728.0467,72450.0952,144.9611
gauss3,e_memory,several_coeff,apply,680,680,680,314432000,128,289730.9086,32.4017,289730.9086,32.4017,168577.5233,18.9159,534.8006,508.2437,1517.3875,184715.8522,20.4905
gauss3,e_memory,several_coeff,overall,680,680,680,314432000,128,251242.3506,507.2143,251242.3506,507.2143,118861.0737,202.1684,334.5872,162.0171,751.6451,87212.1952,147.3912
gauss3,e_memory,several_coeff,apply,700,700,700,343000000,128,358310.2262,41.5857,358310.2262,41.5857,174230.8725,19.9091,505.2201,471.8878,1491.6157,190564.7025,22.5833
gauss3,e_memory,several_coeff,overall,700,700,700,343000000,128,280105.4780,492.1181,280105.4780,492.1181,125122.7409,220.0171,248.7041,116.1743,751.1219,80980.8933,125.1060
gauss3,e_memory,several_coeff,apply,720,720,720,373248000,128,331144.1393,41.9969,331144.1393,41.9969,176742.6454,22.1450,543.1516,519.5094,1526.3609,194442.4531,24.5554
gauss3,e_memory,several_coeff,overall,720,720,720,373248000,128,259532.0653,522.5059,259532.0653,522.5059,117163.7223,202.0526,266.7944,129.7484,778.1319,77482.0205,152.1035
gauss3,e_memory,several_coeff,apply,740,740,740,405224000,128,344119.0378,47.9294,344119.0378,47.9294,183068.1900,23.0524,477.1152,457.8920,1527.4303,191804.3570,26.6296
gauss3,e_memory,several_coeff,overall,740,740,740,405224000,128,251623.0258,435.6988,251623.0258,435.6988,136948.9770,202.8567,417.6982,210.5382,803.9418,96458.2833,133.2201
gauss3,e_memory,several_coeff,apply,760,760,760,438976000,128,309341.4887,39.9231,309341.4887,39.9231,200632.9769,26.0788,639.8950,600.5748,1501.7216,216304.4047,28.4433
gauss3,e_memory,several_coeff,overall,760,760,760,438976000,128,312683.1749,503.9633,312683.1749,503.9633,131714.4778,245.2691,373.8579,184.7790,777.5506,91417.3516,161.3100
gauss3,e_memory,several_coeff,apply,780,780,780,474552000,128,328451.8291,43.5649,328451.8291,43.5649,195563.7589,26.3442,580.5367,559.6018,1542.1505,214111.8012,30.8693
gauss3,e_memory,several_coeff,overall,780,780,780,474552000,128,254503.9398,520.9864,254503.9398,520.9864,120130.7135,206.1067,258.9572,136.1641,838.3962,84776.6117,162.2455
gauss3,e_memory,several_coeff,apply,800,800,800,512000000,128,444399.6703,75.9100,444399.6703,75.9100,178753.7367,31.6501,559.3470,522.9658,1488.9420,179220.8308,33.9997
gauss3,e_memory,several_coeff,overall,800,800,800,512000000,128,266213.5383,513.8369,266213.5383,513.8369,130646.2379,274.5577,301.4358,149.2560,795.0681,92385.8294,181.6296
gauss3,e_memory,several_coeff,apply,820,820,820,551368000,128,295739.0496,55.4904,295739.0496,55.4904,186571.1338,35.0223,574.1183,524.2723,1456.6042,195947.7712,36.6168
gauss3,e_memory,several_coeff,overall,820,820,820,551368000,128,301196.8045,499.6344,301196.8045,499.6344,141636.4870,251.0368,226.8742,116.5217,822.4553,103990.7051,166.3009
gauss3,e_memory,several_coeff,apply,840,840,840,592704000,128,290727.9039,57.2065,290727.9039,57.2065,180234.0444,35.3156,585.8683,556.4473,1518.9467,197293.6516,38.5563
gauss3,e_memory,several_coeff,overall,840,840,840,592704000,128,299788.0423,531.3345,299788.0423,531.3345,147505.2390,228.6943,226.2877,118.6938,841.1772,104737.0656,170.0031
gauss3,e_memory,several_coeff,apply,860,860,860,636056000,128,302887.4071,64.7671,302887.4071,64.7671,182990.7433,38.9800,578.7436,541.8572,1496.4029,197531.1371,42.0141
gauss3,e_memory,several_coeff,overall,860,860,860,636056000,128,261094.0623,441.9178,261094.0623,441.9178,141201.7949,291.4741,523.2777,271.6039,834.0646,92424.7682,183.8981
gauss3,e_memory,several_coeff,apply,880,880,880,681472000,128,343688.7960,72.4665,343688.7960,72.4665,192136.0508,40.5911,623.0497,591.0602,1516.5570,210532.1819,44.7504
gauss3,e_memory,several_coeff,overall,880,880,880,681472000,128,318914.9627,483.0406,318914.9627,483.0406,148581.0724,238.8010,544.6277,301.8383,874.4041,106386.2019,190.9195
gauss3,e_memory,several_coeff,apply,900,900,900,729000000,128,396300.8761,84.5003,396300.8761,84.5003,199005.3343,41.9407,626.2518,605.4147,1546.7637,221019.9865,47.0362
gauss3,e_memory,several_coeff,overall,900,900,900,729000000,128,311367.3208,551.1830,311367.3208,551.1830,136416.8558,279.8840,303.7957,162.1913,851.6250,96953.0409,208.4377
gauss3,e_memory,several_coeff,apply,920,920,920,778688000,128,299411.8341,72.3662,299411.8341,72.3662,196047.7416,47.6938,600.8250,559.5793,1488.7974,211387.1722,48.6201
gauss3,e_memory,several_coeff,overall,920,920,920,778688000,128,272839.4586,634.4005,272839.4586,634.4005,131014.2476,286.5370,304.9673,159.6653,848.4592,114222.3031,204.0371
gauss3,e_memory,several_coeff,apply,940,940,940,830584000,128,330405.5190,92.0042,330405.5190,92.0042,189700.2357,52.3235,536.0813,485.8895,1445.0242,200215.6062,55.7644
gauss3,e_memory,several_coeff,overall,940,940,940,830584000,128,284265.6212,589.1716,284265.6212,589.1716,130261.3223,257.8117,227.2418,127.9971,906.0507,119503.5294,205.5867
gauss3,e_memory,several_coeff,apply,960,960,960,884736000,128,471136.4511,137.2854,471136.4511,137.2854,192821.7324,55.7590,535.1683,488.9994,1456.4422,202032.2484,58.6600
gauss3,e_memory,several_coeff,overall,960,960,960,884736000,128,284217.9160,693.0974,284217.9160,693.0974,129391.7158,293.7249,257.3541,141.2856,882.7276,106956.9290,210.2756
gauss3,e_memory,several_coeff,apply,980,980,980,941192000,128,299057.9692,90.8058,299057.9692,90.8058,193033.3443,58.7081,584.9590,537.0656,1467.5434,203447.5250,61.5496
gauss3,e_memory,several_coeff,overall,980,980,980,941192000,128,239136.4585,525.6278,239136.4585,525.6278,135310.1755,276.6800,257.1143,149.5642,938.2645,115860.0988,244.1282
gauss3,e_memory,several_coeff,apply,1000,1000,1000,1000000000,128,333263.0458,106.9307,333263.0458,106.9307,206900.4608,66.2011,612.8294,533.0470,1386.3770,204137.0959,65.1385
gauss3,e_memory,several_coeff,overall,1000,1000,1000,1000000000,128,293478.3500,595.8234,293478.3500,595.8234,143910.8747,301.3133,319.9367,184.3749,919.5050,113238.5321,262.5092
gauss3,e_memory,several_coeff,apply,1020,1020,1020,1061208000,128,647305.1621,203.1370,647305.1621,203.1370,228396.3919,68.9550,674.9172,569.0361,1355.8406,220068.4313,68.4833
gauss3,e_memory,several_coeff,overall,1020,1020,1020,1061208000,128,282344.4632,673.7869,282344.4632,673.7869,145454.6282,285.3007,305.6031,178.9946,933.4424,118779.8578,243.8940
gauss3,e_memory,several_coeff,apply,1040,1040,1040,1124864000,128,423088.5645,142.9498,423088.5645,142.9498,201420.7297,66.6076,592.3676,547.6411,1478.8045,215848.8247,72.8876
gauss3,e_memory,several_coeff,overall,1040,1040,1040,1124864000,128,243880.7846,539.0034,243880.7846,539.0034,132222.7543,264.1276,180.6875,112.8767,1005.5348,111377.3530,250.0293
gauss3,e_memory,several_coeff,apply,1060,1060,1060,1191016000,128,322104.4986,126.3931,322104.4986,126.3931,202464.8471,78.5630,641.7405,553.7202,1382.1915,199813.2061,78.0209
gauss3,e_memory,several_coeff,overall,1060,1060,1060,1191016000,128,237962.0700,622.3771,237962.0700,622.3771,132876.7833,318.6118,246.1767,145.4852,940.7456,115736.7192,247.0990
gauss3,e_memory,several_coeff,apply,1080,1080,1080,1259712000,128,343597.7422,140.3453,343597.7422,140.3453,191193.2453,78.1879,571.3586,532.0742,1485.3172,201978.4404,82.3720
gauss3,e_memory,several_coeff,overall,1080,1080,1080,1259712000,128,232008.0060,501.9983,232008.0060,501.9983,127941.1483,303.3593,320.4961,201.4750,1007.9062,113444.4618,278.8958
gauss3,e_memory,several_coeff,apply,1100,1100,1100,1331000000,128,296729.4264,123.7002,296729.4264,123.7002,194410.1698,82.7479,565.8349,523.9699,1479.7981,205687.8291,87.4580
gauss3,e_memory,several_coeff,overall,1100,1100,1100,1331000000,128,219521.5785,554.5507,219521.5785,554.5507,140119.3260,329.7674,229.8213,144.0725,1006.8158,129549.3877,293.5853
gauss3,e_memory,several_coeff,apply,1120,1120,1120,1404928000,128,481541.8215,219.7664,481541.8215,219.7664,190260.7479,87.6430,545.4696,506.7487,1479.4988,201166.3553,91.7969
gauss3,e_memory,several_coeff,overall,1120,1120,1120,1404928000,128,263725.8116,576.1979,263725.8116,576.1979,130198.0783,309.8000,320.9306,209.3542,1035.1097,126090.9102,281.4442
gauss3,e_memory,several_coeff,apply,1140,1140,1140,1481544000,128,329220.5792,146.1975,329220.5792,146.1975,196156.9073,85.8474,611.0639,584.1661,1529.2119,216435.7932,96.0014
gauss3,e_memory,several_coeff,overall,1140,1140,1140,1481544000,128,283003.4681,639.8226,283003.4681,639.8226,142613.9440,335.7822,376.3004,238.3107,1011.0839,124032.8093,298.6769
gauss3,e_memory,several_coeff,apply,1160,1160,1160,1560896000,128,327963.9226,151.7839,327963.9226,151.7839,199349.1683,91.9312,620.2455,593.6620,1531.2462,218518.0798,99.1819
gauss3,e_memory,several_coeff,overall,1160,1160,1160,1560896000,128,233884.7960,558.8954,233884.7960,558.8954,137661.7299,338.9175,281.6943,183.8938,1038.2345,132073.8527,330.2306
gauss3,e_memory,several_coeff,apply,1180,1180,1180,1643032000,128,311552.8806,160.8272,311552.8806,160.8272,206744.2799,106.2792,577.4472,509.4483,1408.0416,206977.5838,105.8119
gauss3,e_memory,several_coeff,overall,1180,1180,1180,1643032000,128,239265.6654,656.9153,239265.6654,656.9153,136426.1813,402.3647,281.1009,173.5185,999.3448,146986.2783,336.9033
gauss3,e_memory,several_coeff,apply,1200,1200,1200,1728000000,128,352146.2228,195.7806,352146.2228,195.7806,189116.0771,104.2707,575.4788,543.2382,1507.2445,205253.9979,114.0091
gauss3,e_memory,several_coeff,overall,1200,1200,1200,1728000000,128,274542.7139,729.6221,274542.7139,729.6221,137645.4863,410.0164,329.5200,206.2057,998.9268,126833.2044,355.8778
gauss3,e_memory,several_coeff,apply,1220,1220,1220,1815848000,128,379304.9916,218.5579,379304.9916,218.5579,197042.6189,113.3256,547.3669,504.4809,1470.1950,201748.8318,117.8048
gauss3,e_memory,several_coeff,overall,1220,1220,1220,1815848000,128,283607.7080,747.7881,283607.7080,747.7881,148594.7183,427.5781,398.8508,246.1901,995.4822,136706.4971,372.6137
gauss3,e_memory,several_coeff,apply,1240,1240,1240,1906624000,128,303297.6351,177.0059,303297.6351,177.0059,200082.9126,119.2358,610.5698,557.1018,1458.5361,208501.5602,123.7122
gauss3,e_memory,several_coeff,overall,1240,1240,1240,1906624000,128,232953.7921,729.8273,232953.7921,729.8273,139224.5318,371.5604,284.8999,196.5803,1099.5812,134781.5252,409.4772
gauss3,e_memory,several_coeff,apply,1260,1260,1260,2000376000,128,307601.3360,188.4775,307601.3360,188.4775,196351.6952,120.4107,624.5192,587.4634,1503.9396,212277.4082,130.5571
gauss3,e_memory,several_coeff,overall,1260,1260,1260,2000376000,128,228964.5766,668.5122,228964.5766,668.5122,137811.1863,380.0758,345.4849,237.1442,1102.2236,134157.4505,405.2584
gauss3,e_memory,several_coeff,apply,1280,1280,1280,2097152000,128,541101.4232,324.7870,541101.4232,324.7870,260139.4560,155.8989,833.9676,630.3299,1209.3257,219444.3920,133.4048
gauss3,e_memory,several_coeff,overall,1280,1280,1280,2097152000,128,287089.4999,900.9408,287089.4999,900.9408,159833.3422,486.3175,387.4279,235.4094,973.5116,142863.2247,420.1937
gauss3,e_memory,several_coeff,apply,1300,1300,1300,2197000000,128,307432.6948,201.5478,307432.6948,201.5478,203463.1819,134.0694,627.6033,581.4002,1481.7714,215441.4991,141.7636
gauss3,e_memory,several_coeff,overall,1300,1300,1300,2197000000,128,245500.8503,794.1495,245500.8503,794.1495,151045.3988,479.4905,221.7700,140.6736,1027.2787,142323.9878,433.3067
gauss3,e_memory,several_coeff,apply,1320,1320,1320,2299968000,128,304823.5477,223.5261,304823.5477,223.5261,193865.6019,141.8515,501.3899,466.1280,1482.3740,206275.0702,145.3592
gauss3,e_memory,several_coeff,overall,1320,1320,1320,2299968000,128,243493.3236,769.7913,243493.3236,769.7913,151551.4780,456.3794,328.9002,217.8653,1060.2330,140037.4451,454.2976
gauss3,e_memory,several_coeff,apply,1340,1340,1340,2406104000,128,379985.7218,287.7905,379985.7218,287.7905,203752.7718,154.1535,618.8738,550.0436,1419.7698,208256.5906,158.0329
gauss3,e_memory,several_coeff,overall,1340,1340,1340,2406104000,128,282016.2792,927.8425,282016.2792,927.8425,156597.0904,506.9837,306.1070,197.9836,1041.5321,138014.5325,482.9933
gauss3,e_memory,several_coeff,apply,1360,1360,1360,2515456000,128,345626.1990,270.8543,345626.1990,270.8543,194651.2891,151.9210,576.0719,542.8921,1505.7932,209922.3638,164.0695
gauss3,e_memory,several_coeff,overall,1360,1360,1360,2515456000,128,232966.7946,706.9071,232966.7946,706.9071,150767.2370,522.7260,352.3785,233.6918,1059.4056,150123.5552,487.1970
gauss3,e_memory,several_coeff,apply,1380,1380,1380,2628072000,128,324044.8891,267.4950,324044.8891,267.4950,196854.2875,161.6009,601.8751,557.4667,1479.1364,208881.8270,172.4596
gauss3,e_memory,several_coeff,overall,1380,1380,1380,2628072000,128,262544.9125,813.0105,262544.9125,813.0105,151699.4173,547.7645,346.9421,231.0354,1061.5210,151980.3664,503.7034
gauss3,e_memory,several_coeff,apply,1400,1400,1400,2744000000,128,312555.0857,248.4079,312555.0857,248.4079,203810.8220,162.8844,619.1806,585.5411,1512.7888,220278.2687,176.6097
gauss3,e_memory,several_coeff,overall,1400,1400,1400,2744000000,128,229140.8658,874.0806,229140.8658,874.0806,143227.7423,515.9503,257.0140,179.5328,1122.4638,154872.6209,515.0228
gauss3,e_memory,several_coeff,apply,1420,1420,1420,2863288000,128,338064.0225,282.8197,338064.0225,282.8197,212667.6158,177.8982,681.5825,616.3992,1446.9869,219995.6430,184.6510
gauss3,e_memory,several_coeff,overall,1420,1420,1420,2863288000,128,218143.6444,781.5217,218143.6444,781.5217,144721.8754,493.7811,337.9313,238.6949,1134.0688,167979.7301,492.4217
gauss3,e_memory,several_coeff,apply,1440,1440,1440,2985984000,128,484725.6603,457.2561,484725.6603,457.2561,201766.3313,191.3616,570.7876,514.8416,1436.6521,207418.9963,195.9294
