node_id,bench_id,impl_id,region_id,obj_cols,obj_rows,obj_levels,obj_cells,threads,runtime
gauss3,e_runtime_by_cells,one_coeff,routine,1140,1140,1140,1481544000,128,0.659195
gauss3,e_runtime_by_cells,one_coeff,apply,1160,1160,1160,1560896000,128,0.284015
gauss3,e_runtime_by_cells,one_coeff,routine,1160,1160,1160,1560896000,128,0.685099
gauss3,e_runtime_by_cells,one_coeff,apply,1180,1180,1180,1643032000,128,0.302855
gauss3,e_runtime_by_cells,one_coeff,routine,1180,1180,1180,1643032000,128,0.780489
gauss3,e_runtime_by_cells,one_coeff,apply,1200,1200,1200,1728000000,128,0.318016
gauss3,e_runtime_by_cells,one_coeff,routine,1200,1200,1200,1728000000,128,0.78362
gauss3,e_runtime_by_cells,one_coeff,apply,1220,1220,1220,1815848000,128,0.360601
gauss3,e_runtime_by_cells,one_coeff,routine,1220,1220,1220,1815848000,128,0.838184
gauss3,e_runtime_by_cells,one_coeff,apply,1240,1240,1240,1906624000,128,0.362211
gauss3,e_runtime_by_cells,one_coeff,routine,1240,1240,1240,1906624000,128,0.91147
gauss3,e_runtime_by_cells,one_coeff,apply,1260,1260,1260,2000376000,128,0.366014
gauss3,e_runtime_by_cells,one_coeff,routine,1260,1260,1260,2000376000,128,0.937018
gauss3,e_runtime_by_cells,one_coeff,apply,1280,1280,1280,2097152000,128,0.369524
gauss3,e_runtime_by_cells,one_coeff,routine,1280,1280,1280,2097152000,128,0.942755
gauss3,e_runtime_by_cells,one_coeff,apply,1300,1300,1300,2197000000,128,0.407013
gauss3,e_runtime_by_cells,one_coeff,routine,1300,1300,1300,2197000000,128,0.995521
gauss3,e_runtime_by_cells,one_coeff,apply,1320,1320,1320,2299968000,128,0.419006
gauss3,e_runtime_by_cells,one_coeff,routine,1320,1320,1320,2299968000,128,1.01345
gauss3,e_runtime_by_cells,one_coeff,apply,1340,1340,1340,2406104000,128,0.467019
gauss3,e_runtime_by_cells,one_coeff,routine,1340,1340,1340,2406104000,128,1.10165
gauss3,e_runtime_by_cells,one_coeff,apply,1360,1360,1360,2515456000,128,0.481166
gauss3,e_runtime_by_cells,one_coeff,routine,1360,1360,1360,2515456000,128,1.20021
gauss3,e_runtime_by_cells,one_coeff,apply,1380,1380,1380,2628072000,128,0.483931
gauss3,e_runtime_by_cells,one_coeff,routine,1380,1380,1380,2628072000,128,1.19369
gauss3,e_runtime_by_cells,one_coeff,apply,1400,1400,1400,2744000000,128,0.485525
gauss3,e_runtime_by_cells,one_coeff,routine,1400,1400,1400,2744000000,128,1.26388
gauss3,e_runtime_by_cells,one_coeff,apply,1420,1420,1420,2863288000,128,0.522942
gauss3,e_runtime_by_cells,one_coeff,routine,1420,1420,1420,2863288000,128,1.2762
gauss3,e_runtime_by_cells,one_coeff,apply,1440,1440,1440,2985984000,128,0.544504
gauss3,e_runtime_by_cells,one_coeff,routine,1440,1440,1440,2985984000,128,1.29425
gauss3,e_runtime_by_cells,one_coeff,apply,1460,1460,1460,3112136000,128,0.578999
gauss3,e_runtime_by_cells,one_coeff,routine,1460,1460,1460,3112136000,128,1.47794
gauss3,e_runtime_by_cells,one_coeff,apply,1480,1480,1480,3241792000,128,0.625019
gauss3,e_runtime_by_cells,one_coeff,routine,1480,1480,1480,3241792000,128,1.53699
gauss3,e_runtime_by_cells,one_coeff,apply,1500,1500,1500,3375000000,128,0.62698
gauss3,e_runtime_by_cells,one_coeff,routine,1500,1500,1500,3375000000,128,1.56636
gauss3,e_runtime_by_cells,one_coeff,apply,1520,1520,1520,3511808000,128,0.630011
gauss3,e_runtime_by_cells,one_coeff,routine,1520,1520,1520,3511808000,128,1.57861
gauss3,e_runtime_by_cells,one_coeff,apply,1540,1540,1540,3652264000,128,0.650126
gauss3,e_runtime_by_cells,one_coeff,routine,1540,1540,1540,3652264000,128,1.61231
gauss3,e_runtime_by_cells,one_coeff,apply,1560,1560,1560,3796416000,128,0.691366
gauss3,e_runtime_by_cells,one_coeff,routine,1560,1560,1560,3796416000,128,1.68017
gauss3,e_runtime_by_cells,one_coeff,apply,1580,1580,1580,3944312000,128,0.712289
gauss3,e_runtime_by_cells,one_coeff,routine,1580,1580,1580,3944312000,128,1.82351
gauss3,e_runtime_by_cells,one_coeff,apply,1600,1600,1600,4096000000,128,0.794762
gauss3,e_runtime_by_cells,one_coeff,routine,1600,1600,1600,4096000000,128,1.93661

gauss3,e_runtime_by_cells,several_coeff,apply,100,100,100,1000000,128,0.000974651
gauss3,e_runtime_by_cells,several_coeff,routine,100,100,100,1000000,128,0.0119755
gauss3,e_runtime_by_cells,several_coeff,apply,120,120,120,1728000,128,0.00129134
gauss3,e_runtime_by_cells,several_coeff,routine,120,120,120,1728000,128,0.0134958
gauss3,e_runtime_by_cells,several_coeff,apply,140,140,140,2744000,128,0.00160632
gauss3,e_runtime_by_cells,several_coeff,routine,140,140,140,2744000,128,0.0129668
gauss3,e_runtime_by_cells,several_coeff,apply,160,160,160,4096000,128,0.00284043
gauss3,e_runtime_by_cells,several_coeff,routine,160,160,160,4096000,128,0.0160824
gauss3,e_runtime_by_cells,several_coeff,apply,180,180,180,5832000,128,0.00480401
gauss3,e_runtime_by_cells,several_coeff,routine,180,180,180,5832000,128,0.0176135
gauss3,e_runtime_by_cells,several_coeff,apply,200,200,200,8000000,128,0.00499589
gauss3,e_runtime_by_cells,several_coeff,routine,200,200,200,8000000,128,0.0192547
gauss3,e_runtime_by_cells,several_coeff,apply,220,220,220,10648000,128,0.00551571
gauss3,e_runtime_by_cells,several_coeff,routine,220,220,220,10648000,128,0.0208945
gauss3,e_runtime_by_cells,several_coeff,apply,240,240,240,13824000,128,0.00509908
gauss3,e_runtime_by_cells,several_coeff,routine,240,240,240,13824000,128,0.0199431
gauss3,e_runtime_by_cells,several_coeff,apply,260,260,260,17576000,128,0.00464199
gauss3,e_runtime_by_cells,several_coeff,routine,260,260,260,17576000,128,0.0216316
gauss3,e_runtime_by_cells,several_coeff,apply,280,280,280,21952000,128,0.00917703
gauss3,e_runtime_by_cells,several_coeff,routine,280,280,280,21952000,128,0.0261426
gauss3,e_runtime_by_cells,several_coeff,apply,300,300,300,27000000,128,0.0109836
gauss3,e_runtime_by_cells,several_coeff,routine,300,300,300,27000000,128,0.0292562
gauss3,e_runtime_by_cells,several_coeff,apply,320,320,320,32768000,128,0.0165941
gauss3,e_runtime_by_cells,several_coeff,routine,320,320,320,32768000,128,0.0378438
gauss3,e_runtime_by_cells,several_coeff,apply,340,340,340,39304000,128,0.0169788
gauss3,e_runtime_by_cells,several_coeff,routine,340,340,340,39304000,128,0.0405995
gauss3,e_runtime_by_cells,several_coeff,apply,360,360,360,46656000,128,0.0169689
gauss3,e_runtime_by_cells,several_coeff,routine,360,360,360,46656000,128,0.0446789
gauss3,e_runtime_by_cells,several_coeff,apply,380,380,380,54872000,128,0.0190027
gauss3,e_runtime_by_cells,several_coeff,routine,380,380,380,54872000,128,0.0495579
gauss3,e_runtime_by_cells,several_coeff,apply,400,400,400,64000000,128,0.0222512
gauss3,e_runtime_by_cells,several_coeff,routine,400,400,400,64000000,128,0.0558208
gauss3,e_runtime_by_cells,several_coeff,apply,420,420,420,74088000,128,0.0259653
gauss3,e_runtime_by_cells,several_coeff,routine,420,420,420,74088000,128,0.0622136
gauss3,e_runtime_by_cells,several_coeff,apply,440,440,440,85184000,128,0.0339685
gauss3,e_runtime_by_cells,several_coeff,routine,440,440,440,85184000,128,0.0746163
gauss3,e_runtime_by_cells,several_coeff,apply,460,460,460,97336000,128,0.0389717
gauss3,e_runtime_by_cells,several_coeff,routine,460,460,460,97336000,128,0.0855871
gauss3,e_runtime_by_cells,several_coeff,apply,480,480,480,110592000,128,0.0399449
gauss3,e_runtime_by_cells,several_coeff,routine,480,480,480,110592000,128,0.0918865
gauss3,e_runtime_by_cells,several_coeff,apply,500,500,500,125000000,128,0.0410008
gauss3,e_runtime_by_cells,several_coeff,routine,500,500,500,125000000,128,0.0996501
gauss3,e_runtime_by_cells,several_coeff,apply,520,520,520,140608000,128,0.0440002
gauss3,e_runtime_by_cells,several_coeff,routine,520,520,520,140608000,128,0.110058
gauss3,e_runtime_by_cells,several_coeff,apply,540,540,540,157464000,128,0.0530007
gauss3,e_runtime_by_cells,several_coeff,routine,540,540,540,157464000,128,0.125496
gauss3,e_runtime_by_cells,several_coeff,apply,560,560,560,175616000,128,0.0580059
gauss3,e_runtime_by_cells,several_coeff,routine,560,560,560,175616000,128,0.140707
gauss3,e_runtime_by_cells,several_coeff,apply,580,580,580,195112000,128,0.0760118
gauss3,e_runtime_by_cells,several_coeff,routine,580,580,580,195112000,128,0.163992
gauss3,e_runtime_by_cells,several_coeff,apply,600,600,600,216000000,128,0.0769852
gauss3,e_runtime_by_cells,several_coeff,routine,600,600,600,216000000,128,0.182435
gauss3,e_runtime_by_cells,several_coeff,apply,620,620,620,238328000,128,0.0754589
gauss3,e_runtime_by_cells,several_coeff,routine,620,620,620,238328000,128,0.180171
gauss3,e_runtime_by_cells,several_coeff,apply,640,640,640,262144000,128,0.0760097
gauss3,e_runtime_by_cells,several_coeff,routine,640,640,640,262144000,128,0.194406
gauss3,e_runtime_by_cells,several_coeff,apply,660,660,660,287496000,128,0.0930035
gauss3,e_runtime_by_cells,several_coeff,routine,660,660,660,287496000,128,0.216652
gauss3,e_runtime_by_cells,several_coeff,apply,680,680,680,314432000,128,0.0980051
gauss3,e_runtime_by_cells,several_coeff,routine,680,680,680,314432000,128,0.236762
gauss3,e_runtime_by_cells,several_coeff,apply,700,700,700,343000000,128,0.123015
gauss3,e_runtime_by_cells,several_coeff,routine,700,700,700,343000000,128,0.26993
gauss3,e_runtime_by_cells,several_coeff,apply,720,720,720,373248000,128,0.128578
gauss3,e_runtime_by_cells,several_coeff,routine,720,720,720,373248000,128,0.291447
gauss3,e_runtime_by_cells,several_coeff,apply,740,740,740,405224000,128,0.128941
gauss3,e_runtime_by_cells,several_coeff,routine,740,740,740,405224000,128,0.310805
gauss3,e_runtime_by_cells,several_coeff,apply,760,760,760,438976000,128,0.130001
gauss3,e_runtime_by_cells,several_coeff,routine,760,760,760,438976000,128,0.317793
gauss3,e_runtime_by_cells,several_coeff,apply,780,780,780,474552000,128,0.147024
gauss3,e_runtime_by_cells,several_coeff,routine,780,780,780,474552000,128,0.355145
gauss3,e_runtime_by_cells,several_coeff,apply,800,800,800,512000000,128,0.158009
gauss3,e_runtime_by_cells,several_coeff,routine,800,800,800,512000000,128,0.381691
gauss3,e_runtime_by_cells,several_coeff,apply,820,820,820,551368000,128,0.176012
gauss3,e_runtime_by_cells,several_coeff,routine,820,820,820,551368000,128,0.417489
gauss3,e_runtime_by_cells,several_coeff,apply,840,840,840,592704000,128,0.203012
gauss3,e_runtime_by_cells,several_coeff,routine,840,840,840,592704000,128,0.452143
gauss3,e_runtime_by_cells,several_coeff,apply,860,860,860,636056000,128,0.203236
gauss3,e_runtime_by_cells,several_coeff,routine,860,860,860,636056000,128,0.480674
gauss3,e_runtime_by_cells,several_coeff,apply,880,880,880,681472000,128,0.211072
gauss3,e_runtime_by_cells,several_coeff,routine,880,880,880,681472000,128,0.500595
gauss3,e_runtime_by_cells,several_coeff,apply,900,900,900,729000000,128,0.215009
gauss3,e_runtime_by_cells,several_coeff,routine,900,900,900,729000000,128,0.54083
gauss3,e_runtime_by_cells,several_coeff,apply,920,920,920,778688000,128,0.238948
