node_id,bench_id,scale,impl_id,region_id,obj_cols,obj_rows,obj_levels,threads,runtime,efficiency
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,overall,582,582,582,23,0.277242,0.004099541979178135
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,apply,574,574,574,22,0.225582,0.0015093422992324501
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,overall,574,574,574,22,0.264364,0.0044946636937225675
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,apply,566,566,566,21,0.213997,0.0016668168690393303
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,overall,566,566,566,21,0.252432,0.004931266732464679
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,apply,554,554,554,20,0.206132,0.0018169352647817902
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,overall,554,554,554,20,0.243087,0.005376881528012604
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,apply,546,546,546,19,0.190548,0.0020689827566586346
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,overall,546,546,546,19,0.226117,0.006084646909622708
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,apply,538,538,538,18,0.183775,0.0022644145165434787
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,overall,538,538,538,18,0.218529,0.006645698180917763
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,apply,526,526,526,17,0.181045,0.002433769309872586
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,overall,526,526,526,17,0.215093,0.007149028012780245
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,apply,518,518,518,16,0.166691,0.002808553701159631
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,overall,518,518,518,16,0.196144,0.00832965831226038
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,apply,506,506,506,15,0.149753,0.003334633251643262
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,overall,506,506,506,15,0.178231,0.0097779473454861
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,apply,494,494,494,14,0.147531,0.0036266324656222377
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,overall,494,494,494,14,0.175668,0.010629222657025103
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,apply,482,482,482,13,0.132996,0.004332443775058591
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,overall,482,482,482,13,0.160185,0.012553273738777999
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,apply,470,470,470,12,0.127921,0.004879684857581372
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,overall,470,470,470,12,0.154931,0.014060560292431254
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,apply,454,454,454,11,0.111587,0.006102511126662685
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,overall,454,454,454,11,0.137251,0.0173146610622476
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,apply,442,442,442,10,0.107135,0.006991711392168759
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,overall,442,442,442,10,0.131531,0.0198744022321734
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,apply,426,426,426,9,0.0930005,0.008949258934689121
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,overall,426,426,426,9,0.117131,0.024797496440357853
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,apply,410,410,410,8,0.0840527,0.011139692716593281
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,overall,410,410,410,8,0.106754,0.030608923319032543
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,apply,394,394,394,7,0.0726097,0.014737444564175703
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,overall,394,394,394,7,0.0943636,0.03957488450449719
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,apply,374,374,374,6,0.0658948,0.01894577923194749
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,overall,374,374,374,6,0.0869651,0.05009864110238858
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,apply,350,350,350,5,0.0499555,0.029988970183463286
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,overall,350,350,350,5,0.0702977,0.07437227676012159
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,apply,326,326,326,4,0.0455134,0.04114486063445051
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,overall,326,326,326,4,0.0655385,0.09971619734964944
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,apply,298,298,298,3,0.0315513,0.0791364117062266
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,overall,298,298,298,3,0.0514496,0.1693631566944479
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,apply,258,258,258,2,0.0223609,0.16749258750765847
gauss3,e_efficiency_by_threads_weak,weak,linear_stencil_firsttouch,overall,258,258,258,2,0.0408785,0.3197402057316193
