node_id,bench_id,impl_id,region_id,threads,obj_cols,obj_rows,obj_levels,tiling_cols,tiling_rows,tiling_levels,runtime
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,128,256,256,27.8108
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,256,256,256,14.4467
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,256,256,256,17.3121
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,512,256,256,12.2138
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,512,256,256,15.0785
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,1024,256,256,11.9082
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,1024,256,256,14.7852
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,2048,256,256,11.124
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,2048,256,256,13.9891
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,4,512,512,205.499
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,4,512,512,208.272
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,8,512,512,148.262
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,8,512,512,150.981
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,16,512,512,105.829
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,16,512,512,108.501
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,32,512,512,106.101
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,32,512,512,108.698
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,64,512,512,84.3138
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,64,512,512,86.9808
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,128,512,512,61.6904
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,128,512,512,64.4624
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,256,512,512,35.1403
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,256,512,512,37.8978
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,512,512,512,25.3612
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,512,512,512,28.1342
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,1024,512,512,18.7967
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,1024,512,512,21.5501
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,2048,512,512,19.4512
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,2048,512,512,22.1381
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,4,1024,1024,352.493
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,4,1024,1024,355.109
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,8,1024,1024,268.359
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,8,1024,1024,270.944
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,16,1024,1024,170.21
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,16,1024,1024,172.919
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,32,1024,1024,133.061
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,32,1024,1024,135.728
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,64,1024,1024,133.256
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,64,1024,1024,135.851
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,128,1024,1024,107.242
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,128,1024,1024,109.845
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,256,1024,1024,59.8776
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,256,1024,1024,62.4973
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,512,1024,1024,42.3959
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,512,1024,1024,45.0924
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,1024,1024,1024,44.8138
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,1024,1024,1024,47.4429
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,2048,1024,1024,41.6561
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,2048,1024,1024,44.3569
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,4,2048,2048,436.285
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,4,2048,2048,438.888
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,8,2048,2048,330.512
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,8,2048,2048,333.198
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,16,2048,2048,228.706
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,16,2048,2048,231.402
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,32,2048,2048,211.327
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,32,2048,2048,213.995
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,64,2048,2048,185.793
